time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Location of new placements during the year,Total new placements,411,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Allegation (s47),c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Approval removed,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,18,7
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,44,18
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Change in the status of a placement only,19,8
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Change to/implementation of care plan,123,49
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Child requests placement to end,12,5
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Custody arrangement,12,5
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Other,7,3
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Resignation or closure of provision,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Responsible/area authority requests placement ends,8,3
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Standards of care concern,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Reason for placement change during the year,Total placements changing,249,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Location of new placements during the year,Distance not known or not recorded,101,15
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,305,46
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,160,24
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,102,15
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Location of new placements during the year,Total new placements,668,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Allegation (s47),8,2
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Approval removed,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,54,11
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,35,7
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Change in the status of a placement only,85,17
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Change to/implementation of care plan,211,41
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Child requests placement to end,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Custody arrangement,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Other,103,20
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Resignation or closure of provision,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Standards of care concern,6,1
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Reason for placement change during the year,Total placements changing,513,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Location of new placements during the year,Distance not known or not recorded,37,13
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,207,73
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,22,8
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Location of new placements during the year,Total new placements,284,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Allegation (s47),0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Approval removed,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,8,4
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,7,4
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Change in the status of a placement only,22,11
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Change to/implementation of care plan,105,55
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Child requests placement to end,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Custody arrangement,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Other,44,23
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Resignation or closure of provision,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Standards of care concern,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Reason for placement change during the year,Total placements changing,192,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Location of new placements during the year,Distance not known or not recorded,95,17
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,210,37
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,34,6
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,46,8
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,187,33
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Location of new placements during the year,Total new placements,572,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Allegation (s47),c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Approval removed,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,15,4
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,7,2
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Change in the status of a placement only,49,13
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Change to/implementation of care plan,18,5
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Child requests placement to end,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Custody arrangement,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Other,282,74
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Resignation or closure of provision,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Standards of care concern,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Reason for placement change during the year,Total placements changing,380,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Location of new placements during the year,Distance not known or not recorded,128,17
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,433,58
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,42,6
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,31,4
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,109,15
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Location of new placements during the year,Total new placements,743,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Allegation (s47),c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Approval removed,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Change in the status of a placement only,48,10
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Change to/implementation of care plan,439,89
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Child requests placement to end,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Custody arrangement,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Other,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Resignation or closure of provision,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Standards of care concern,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Reason for placement change during the year,Total placements changing,494,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Location of new placements during the year,Distance not known or not recorded,360,14
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,1014,39
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,491,19
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,281,11
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,431,17
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Location of new placements during the year,Total new placements,2577,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Allegation (s47),c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Approval removed,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,106,6
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,40,2
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Change in the status of a placement only,155,8
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Change to/implementation of care plan,1209,66
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Child requests placement to end,36,2
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Custody arrangement,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Other,234,13
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Resignation or closure of provision,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Responsible/area authority requests placement ends,36,2
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Standards of care concern,6,k
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Reason for placement change during the year,Total placements changing,1833,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Location of new placements during the year,Distance not known or not recorded,1518,46
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,1016,31
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,411,12
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,138,4
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,228,7
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Location of new placements during the year,Total new placements,3311,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Allegation (s47),c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Approval removed,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,22,1
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,61,4
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Change in the status of a placement only,157,10
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Change to/implementation of care plan,184,12
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Child requests placement to end,34,2
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Custody arrangement,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Other,1018,68
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Resignation or closure of provision,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Responsible/area authority requests placement ends,6,k
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Standards of care concern,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Reason for placement change during the year,Total placements changing,1500,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Location of new placements during the year,Distance not known or not recorded,186,16
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,530,46
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,107,9
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,37,3
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,302,26
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Location of new placements during the year,Total new placements,1162,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Allegation (s47),0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Approval removed,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Change in the status of a placement only,119,15
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Change to/implementation of care plan,16,2
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Child requests placement to end,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Custody arrangement,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Other,651,83
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Resignation or closure of provision,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Standards of care concern,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Reason for placement change during the year,Total placements changing,788,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Location of new placements during the year,Distance not known or not recorded,188,19
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,380,39
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,47,5
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,110,11
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,243,25
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Location of new placements during the year,Total new placements,968,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Allegation (s47),c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Approval removed,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,7,1
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Change in the status of a placement only,41,7
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Change to/implementation of care plan,25,4
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Child requests placement to end,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Custody arrangement,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Other,500,86
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Resignation or closure of provision,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Responsible/area authority requests placement ends,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Standards of care concern,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Reason for placement change during the year,Total placements changing,581,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Location of new placements during the year,Distance not known or not recorded,217,19
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,484,43
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,122,11
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,61,5
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,253,22
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Location of new placements during the year,Total new placements,1137,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Allegation (s47),9,1
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Approval removed,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,7,1
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,40,5
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Change in the status of a placement only,94,13
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Change to/implementation of care plan,555,76
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Child requests placement to end,9,1
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Custody arrangement,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Other,6,1
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Resignation or closure of provision,8,1
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Responsible/area authority requests placement ends,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Standards of care concern,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Reason for placement change during the year,Total placements changing,733,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Location of new placements during the year,Distance not known or not recorded,41,20
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Location of new placements during the year,Placed inside LA boundary less than 20 miles from home,78,38
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Location of new placements during the year,Placed inside LA boundary more than 20 miles from home,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Location of new placements during the year,Placed outside LA boundary less than 20 miles from home,44,22
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Location of new placements during the year,Placed outside LA boundary more than 20 miles from home,40,20
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Location of new placements during the year,Total new placements,203,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Allegation (s47),0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Approval removed,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Carer requests placement end other than due to child's behaviour,23,19
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Carer requests placement ends due to child's behaviour,14,11
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Change in the status of a placement only,12,10
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Change to/implementation of care plan,34,27
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Child requests placement to end,9,7
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Custody arrangement,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Reason for placement change during the year,Other,23,19
