time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,population_count,population_estimate,number,rate_per_10000
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Children ceasing to be looked after each year,34073,78,23
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Children looked after at 31 March each year,34073,192,56
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Children starting to be looked after each year,34073,62,18
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Children ceasing to be looked after each year,34692,68,20
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Children looked after at 31 March each year,34692,276,80
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Children starting to be looked after each year,34692,62,18
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Children ceasing to be looked after each year,50093,155,31
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Children looked after at 31 March each year,50093,348,69
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Children starting to be looked after each year,50093,172,34
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Children ceasing to be looked after each year,64097,178,28
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Children looked after at 31 March each year,64097,589,92
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Children starting to be looked after each year,64097,220,34
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Children ceasing to be looked after each year,56349,216,38
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Children looked after at 31 March each year,56349,556,99
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Children starting to be looked after each year,56349,175,31
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Children ceasing to be looked after each year,112422,319,28
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Children looked after at 31 March each year,112422,667,59
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Children starting to be looked after each year,112422,310,28
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Children ceasing to be looked after each year,140486,380,27
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Children looked after at 31 March each year,140486,1446,103
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Children starting to be looked after each year,140486,471,34
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Children ceasing to be looked after each year,45035,109,24
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Children looked after at 31 March each year,45035,337,75
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Children starting to be looked after each year,45035,105,23
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children ceasing to be looked after each year,97775,224,23
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children looked after at 31 March each year,97775,601,61
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children starting to be looked after each year,97775,162,17
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children ceasing to be looked after each year,170639,370,22
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children looked after at 31 March each year,170639,1373,80
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children starting to be looked after each year,170639,452,26
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children ceasing to be looked after each year,73684,223,30
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children looked after at 31 March each year,73684,650,88
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children starting to be looked after each year,73684,237,32
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Children ceasing to be looked after each year,113710,140,12
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Children looked after at 31 March each year,113710,430,38
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Children starting to be looked after each year,113710,146,13
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children ceasing to be looked after each year,58612,246,42
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children looked after at 31 March each year,58612,627,107
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children starting to be looked after each year,58612,230,39
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children ceasing to be looked after each year,86803,189,22
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children looked after at 31 March each year,86803,612,71
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children starting to be looked after each year,86803,183,21
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children ceasing to be looked after each year,7986,18,23
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children looked after at 31 March each year,7986,25,31
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children starting to be looked after each year,7986,9,11
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children ceasing to be looked after each year,65985,234,35
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children looked after at 31 March each year,65985,722,109
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children starting to be looked after each year,65985,265,40
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children ceasing to be looked after each year,79186,171,22
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children looked after at 31 March each year,79186,523,66
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children starting to be looked after each year,79186,185,23
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children ceasing to be looked after each year,92050,254,28
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children looked after at 31 March each year,92050,659,72
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children starting to be looked after each year,92050,255,28
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children ceasing to be looked after each year,151515,328,22
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children looked after at 31 March each year,151515,912,60
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children starting to be looked after each year,151515,337,22
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children ceasing to be looked after each year,140691,262,19
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children looked after at 31 March each year,140691,696,49
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children starting to be looked after each year,140691,247,18
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children ceasing to be looked after each year,144168,257,18
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children looked after at 31 March each year,144168,736,51
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children starting to be looked after each year,144168,311,22
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children ceasing to be looked after each year,z,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children looked after at 31 March each year,z,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children starting to be looked after each year,z,z,z
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children ceasing to be looked after each year,163312,380,23
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children looked after at 31 March each year,163312,958,59
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children starting to be looked after each year,163312,346,21
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children ceasing to be looked after each year,33784,95,28
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children looked after at 31 March each year,33784,379,112
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children starting to be looked after each year,33784,161,48
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children ceasing to be looked after each year,41423,129,31
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children looked after at 31 March each year,41423,423,102
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children starting to be looked after each year,41423,126,30
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children ceasing to be looked after each year,58386,254,44
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children looked after at 31 March each year,58386,1022,175
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children starting to be looked after each year,58386,269,46
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children ceasing to be looked after each year,58395,135,23
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children looked after at 31 March each year,58395,610,104
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children starting to be looked after each year,58395,241,41
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children ceasing to be looked after each year,286496,598,21
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children looked after at 31 March each year,286496,2100,73
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children starting to be looked after each year,286496,766,27
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children ceasing to be looked after each year,76520,280,37
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children looked after at 31 March each year,76520,724,95
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children starting to be looked after each year,76520,254,33
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children ceasing to be looked after each year,68457,172,25
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children looked after at 31 March each year,68457,583,85
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children starting to be looked after each year,68457,132,19
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children ceasing to be looked after each year,84907,198,23
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children looked after at 31 March each year,84907,840,99
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children starting to be looked after each year,84907,157,18
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children ceasing to be looked after each year,46924,138,29
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children looked after at 31 March each year,46924,528,113
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children starting to be looked after each year,46924,132,28
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children ceasing to be looked after each year,68285,192,28
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children looked after at 31 March each year,68285,661,97
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children starting to be looked after each year,68285,180,26
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children ceasing to be looked after each year,62006,155,25
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children looked after at 31 March each year,62006,513,83
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children starting to be looked after each year,62006,126,20
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children ceasing to be looked after each year,168962,345,20
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children looked after at 31 March each year,168962,1303,77
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children starting to be looked after each year,168962,404,24
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children ceasing to be looked after each year,119601,359,30
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children looked after at 31 March each year,119601,821,69
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children starting to be looked after each year,119601,314,26
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children ceasing to be looked after each year,117810,184,16
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children looked after at 31 March each year,117810,891,76
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children starting to be looked after each year,117810,212,18
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children ceasing to be looked after each year,53745,127,24
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children looked after at 31 March each year,53745,354,66
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children starting to be looked after each year,53745,129,24
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children ceasing to be looked after each year,58778,179,30
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children looked after at 31 March each year,58778,382,65
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children starting to be looked after each year,58778,185,31
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children ceasing to be looked after each year,38025,107,28
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children looked after at 31 March each year,38025,314,83
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children starting to be looked after each year,38025,139,37
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children ceasing to be looked after each year,44091,125,28
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children looked after at 31 March each year,44091,294,67
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children starting to be looked after each year,44091,121,27
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children ceasing to be looked after each year,41502,103,25
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children looked after at 31 March each year,41502,272,66
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children starting to be looked after each year,41502,101,24
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children ceasing to be looked after each year,64122,112,17
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children looked after at 31 March each year,64122,329,51
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children starting to be looked after each year,64122,116,18
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children ceasing to be looked after each year,133770,247,18
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children looked after at 31 March each year,133770,594,44
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children starting to be looked after each year,133770,196,15
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children ceasing to be looked after each year,313609,426,14
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children looked after at 31 March each year,313609,1118,36
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children starting to be looked after each year,313609,455,15
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children ceasing to be looked after each year,268378,350,13
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children looked after at 31 March each year,268378,1022,38
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children starting to be looked after each year,268378,376,14
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children ceasing to be looked after each year,167400,337,20
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children looked after at 31 March each year,167400,1089,65
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children starting to be looked after each year,167400,334,20
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children ceasing to be looked after each year,147057,345,23
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children looked after at 31 March each year,147057,915,62
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children starting to be looked after each year,147057,307,21
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children ceasing to be looked after each year,63817,124,19
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children looked after at 31 March each year,63817,444,70
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children starting to be looked after each year,63817,125,20
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children ceasing to be looked after each year,27823,54,19
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children looked after at 31 March each year,27823,137,49
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children starting to be looked after each year,27823,45,16
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children ceasing to be looked after each year,34595,56,16
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children looked after at 31 March each year,34595,166,48
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children starting to be looked after each year,34595,76,22
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children ceasing to be looked after each year,36334,116,32
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children looked after at 31 March each year,36334,234,64
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children starting to be looked after each year,36334,79,22
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children ceasing to be looked after each year,43737,113,26
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children looked after at 31 March each year,43737,234,54
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children starting to be looked after each year,43737,124,28
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children ceasing to be looked after each year,33876,49,14
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children looked after at 31 March each year,33876,126,37
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children starting to be looked after each year,33876,45,13
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children ceasing to be looked after each year,41129,58,14
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children looked after at 31 March each year,41129,136,33
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children starting to be looked after each year,41129,93,23
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children ceasing to be looked after each year,69635,187,27
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children looked after at 31 March each year,69635,361,52
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children starting to be looked after each year,69635,150,22
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children ceasing to be looked after each year,47125,134,28
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children looked after at 31 March each year,47125,389,83
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children starting to be looked after each year,47125,145,31
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children ceasing to be looked after each year,41447,128,31
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children looked after at 31 March each year,41447,386,93
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children starting to be looked after each year,41447,132,32
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children ceasing to be looked after each year,49388,167,34
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children looked after at 31 March each year,49388,561,114
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children starting to be looked after each year,49388,227,46
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children ceasing to be looked after each year,23636,89,38
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children looked after at 31 March each year,23636,274,116
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children starting to be looked after each year,23636,95,40
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children ceasing to be looked after each year,123510,208,17
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children looked after at 31 March each year,123510,500,40
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children starting to be looked after each year,123510,193,16
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children ceasing to be looked after each year,101959,225,22
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children looked after at 31 March each year,101959,627,61
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children starting to be looked after each year,101959,236,23
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children ceasing to be looked after each year,280929,557,20
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children looked after at 31 March each year,280929,1726,61
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children starting to be looked after each year,280929,612,22
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children ceasing to be looked after each year,336091,1394,41
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children looked after at 31 March each year,336091,1777,53
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children starting to be looked after each year,336091,1495,44
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children ceasing to be looked after each year,146343,300,20
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children looked after at 31 March each year,146343,855,58
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children starting to be looked after each year,146343,373,25
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children ceasing to be looked after each year,259488,400,15
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children looked after at 31 March each year,259488,1048,40
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children starting to be looked after each year,259488,450,17
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children ceasing to be looked after each year,174834,457,26
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children looked after at 31 March each year,174834,861,49
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children starting to be looked after each year,174834,417,24
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children ceasing to be looked after each year,35713,60,17
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children looked after at 31 March each year,35713,196,55
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children starting to be looked after each year,35713,77,22
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children ceasing to be looked after each year,91641,197,21
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children looked after at 31 March each year,91641,690,75
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children starting to be looked after each year,91641,253,28
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children ceasing to be looked after each year,42838,81,19
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children looked after at 31 March each year,42838,200,47
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children starting to be looked after each year,42838,68,16
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Children ceasing to be looked after each year,59240,107,18
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Children looked after at 31 March each year,59240,258,44
